"id";"cpuPercent";"cpuFreq";"ramPercent";"ramBytes";"discoPercent";"discoBytes";"downloadMbps";"uploadMbps";"dataHora"
341;13.3;2304.0;84.0;7024185344.0;41.0;211108659200.0;724.64;33.64;"2025-04-09 12:54:11"
342;11.8;2304.0;84.0;7024177152.0;41.0;211108659200.0;724.64;33.64;"2025-04-09 12:54:11"
343;9.4;2304.0;84.0;7024181248.0;41.0;211108659200.0;724.64;33.64;"2025-04-09 12:54:11"
344;6.2;2304.0;84.0;7024177152.0;41.0;211108724736.0;724.64;33.64;"2025-04-09 12:54:11"
345;28.6;2304.0;84.0;7024181248.0;41.0;211108724736.0;724.64;33.64;"2025-04-09 12:54:11"
346;10.5;2304.0;84.0;7024181248.0;41.0;211108724736.0;724.64;33.64;"2025-04-09 12:54:11"
347;8.3;2304.0;84.0;7024185344.0;41.0;211108724736.0;724.64;33.64;"2025-04-09 12:54:11"
348;8.0;2304.0;84.0;7024189440.0;41.0;211108724736.0;724.64;33.64;"2025-04-09 12:54:11"
349;5.0;2304.0;84.0;7023865856.0;41.0;211108724736.0;724.65;33.64;"2025-04-09 12:54:11"
350;15.0;2304.0;84.0;7023845376.0;41.0;211108724736.0;724.65;33.64;"2025-04-09 12:54:11"
351;5.6;2304.0;84.0;7023845376.0;41.0;211108724736.0;724.65;33.64;"2025-04-09 12:54:11"
352;20.0;2304.0;84.0;7023845376.0;41.0;211108724736.0;724.65;33.64;"2025-04-09 12:54:11"
353;16.7;2304.0;84.0;7023779840.0;41.0;211108724736.0;724.65;33.64;"2025-04-09 12:54:11"
354;8.0;2304.0;84.0;7023755264.0;41.0;211108724736.0;724.65;33.64;"2025-04-09 12:54:11"
355;26.7;2304.0;84.0;7023755264.0;41.0;211108724736.0;724.65;33.64;"2025-04-09 12:54:11"
356;12.5;2304.0;84.0;7023759360.0;41.0;211108724736.0;724.65;33.64;"2025-04-09 12:54:11"
357;20.0;2304.0;84.0;7023759360.0;41.0;211108724736.0;724.65;33.64;"2025-04-09 12:54:11"
358;17.2;2304.0;84.0;7023734784.0;41.0;211108724736.0;724.65;33.64;"2025-04-09 12:54:11"
359;29.4;2304.0;84.0;7023730688.0;41.0;211108724736.0;724.67;33.64;"2025-04-09 12:54:11"
360;11.1;2304.0;84.0;7023726592.0;41.0;211108724736.0;724.67;33.64;"2025-04-09 12:54:11"
361;7.7;2304.0;84.0;7023763456.0;41.0;211108724736.0;724.67;33.64;"2025-04-09 12:54:11"
362;25.0;2304.0;84.0;7023607808.0;41.0;211108724736.0;724.68;33.64;"2025-04-09 12:54:11"
363;6.9;2304.0;84.0;7023579136.0;41.0;211108724736.0;724.68;33.64;"2025-04-09 12:54:11"
364;6.7;2304.0;84.0;7023579136.0;41.0;211108724736.0;724.68;33.64;"2025-04-09 12:54:11"
365;23.5;2304.0;84.0;7023579136.0;41.0;211108724736.0;724.68;33.64;"2025-04-09 12:54:11"
366;5.3;2304.0;84.0;7023550464.0;41.0;211108724736.0;724.68;33.64;"2025-04-09 12:54:12"
367;6.2;2304.0;84.0;7023554560.0;41.0;211108724736.0;724.68;33.64;"2025-04-09 12:54:12"
368;11.1;2304.0;84.0;7023493120.0;41.0;211108724736.0;724.68;33.64;"2025-04-09 12:54:12"
369;6.7;2304.0;84.0;7023435776.0;41.0;211108724736.0;724.68;33.64;"2025-04-09 12:54:12"
370;5.3;2304.0;84.0;7023435776.0;41.0;211108724736.0;724.68;33.64;"2025-04-09 12:54:12"
371;5.3;2304.0;84.0;7023443968.0;41.0;211108724736.0;724.68;33.64;"2025-04-09 12:54:12"
372;18.8;2304.0;84.0;7023448064.0;41.0;211108724736.0;724.68;33.64;"2025-04-09 12:54:12"
373;4.2;2304.0;84.0;7023452160.0;41.0;211108724736.0;724.68;33.64;"2025-04-09 12:54:12"
374;15.0;2304.0;84.0;7023452160.0;41.0;211108724736.0;724.68;33.64;"2025-04-09 12:54:12"
375;10.5;2304.0;84.0;7023439872.0;41.0;211108724736.0;724.68;33.64;"2025-04-09 12:54:12"
376;20.0;2304.0;84.0;7023439872.0;41.0;211108724736.0;724.68;33.64;"2025-04-09 12:54:12"
377;5.6;2304.0;84.0;7023398912.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
378;10.0;2304.0;84.0;7023403008.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
379;5.3;2304.0;84.0;7028256768.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
380;14.3;2304.0;84.0;7028256768.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
381;5.3;2304.0;84.0;7028256768.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
382;20.0;2304.0;84.0;7028256768.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
383;12.0;2304.0;84.0;7028252672.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
384;15.8;2304.0;84.0;7028224000.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
385;16.7;2304.0;84.0;7028092928.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
386;10.5;2304.0;84.0;7028092928.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
387;4.0;2304.0;84.0;7028088832.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
388;31.2;2304.0;84.0;7028011008.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
389;4.8;2304.0;84.0;7028002816.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
390;6.2;2304.0;84.0;7027961856.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
391;6.2;2304.0;84.0;7027961856.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
392;20.8;2304.0;84.0;7027961856.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
393;15.0;2304.0;84.0;7027671040.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
394;13.6;2304.0;84.0;7027589120.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
395;12.5;2304.0;84.0;7027589120.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
396;12.5;2304.0;84.0;7027597312.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
397;6.2;2304.0;84.0;7027601408.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
398;7.7;2304.0;84.0;7027597312.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
399;16.7;2304.0;84.0;7027560448.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
400;18.2;2304.0;84.0;7027560448.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
401;6.2;2304.0;84.0;7027560448.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
402;13.3;2304.0;84.0;7027535872.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
403;9.5;2304.0;84.0;7027306496.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
404;8.7;2304.0;84.0;7027163136.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
405;27.3;2304.0;84.0;7026819072.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
406;12.5;2304.0;84.0;7026819072.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
407;6.2;2304.0;84.0;7026819072.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
408;35.5;2304.0;84.0;7026823168.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
409;58.8;2304.0;84.0;7019450368.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
410;6.2;2304.0;84.0;7019311104.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
411;6.2;2304.0;84.0;7019311104.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
412;12.5;2304.0;84.0;7019315200.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
413;17.6;2304.0;84.0;7019315200.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
414;17.6;2304.0;84.0;7019204608.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
415;23.5;2304.0;84.0;7019175936.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
416;6.2;2304.0;83.0;7006474240.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
417;9.4;2304.0;83.0;7006441472.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
418;6.2;2304.0;83.0;7006441472.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:12"
419;6.2;2304.0;83.0;7006425088.0;41.0;211108732928.0;724.68;33.64;"2025-04-09 12:54:13"
420;6.2;2304.0;83.0;7006420992.0;41.0;211108933632.0;724.68;33.64;"2025-04-09 12:54:13"
421;12.5;2304.0;83.0;7007121408.0;41.0;211108933632.0;724.68;33.64;"2025-04-09 12:54:13"
422;6.2;2304.0;83.0;7005278208.0;41.0;211107295232.0;724.68;33.64;"2025-04-09 12:54:13"
423;6.2;2304.0;83.0;7005286400.0;41.0;211107295232.0;724.68;33.64;"2025-04-09 12:54:13"
424;6.2;2304.0;83.0;7005286400.0;41.0;211107295232.0;724.69;33.64;"2025-04-09 12:54:13"
425;9.4;2304.0;83.0;7005274112.0;41.0;211107295232.0;724.69;33.64;"2025-04-09 12:54:13"
426;17.6;2304.0;83.0;7003979776.0;41.0;211107295232.0;724.69;33.64;"2025-04-09 12:54:13"
427;25.0;2304.0;83.0;7003979776.0;41.0;211107295232.0;724.69;33.64;"2025-04-09 12:54:13"
428;23.1;2304.0;83.0;7003983872.0;41.0;211107295232.0;724.7;33.64;"2025-04-09 12:54:13"
429;29.2;2304.0;83.0;7003987968.0;41.0;211107295232.0;724.7;33.64;"2025-04-09 12:54:13"
430;7.4;2304.0;83.0;7003508736.0;41.0;211107295232.0;724.71;33.64;"2025-04-09 12:54:13"
431;16.7;2304.0;83.0;7003504640.0;41.0;211107295232.0;724.71;33.64;"2025-04-09 12:54:13"
432;15.0;2304.0;83.0;7002906624.0;41.0;211107295232.0;724.71;33.64;"2025-04-09 12:54:13"
433;20.0;2304.0;83.0;7013949440.0;41.0;211107295232.0;724.71;33.64;"2025-04-09 12:54:13"
434;16.7;2304.0;83.0;7013949440.0;41.0;211107295232.0;724.71;33.64;"2025-04-09 12:54:13"
435;20.0;2304.0;83.0;7013957632.0;41.0;211107295232.0;724.71;33.64;"2025-04-09 12:54:13"
436;16.7;2304.0;83.0;7013879808.0;41.0;211107295232.0;724.71;33.64;"2025-04-09 12:54:13"
437;5.6;2304.0;83.0;7013879808.0;41.0;211107295232.0;724.71;33.64;"2025-04-09 12:54:13"
438;11.8;2304.0;83.0;7013879808.0;41.0;211107295232.0;724.71;33.64;"2025-04-09 12:54:13"
439;6.2;2304.0;83.0;7013879808.0;41.0;211107295232.0;724.71;33.64;"2025-04-09 12:54:13"
440;3.1;2304.0;83.0;7013879808.0;41.0;211107295232.0;724.71;33.64;"2025-04-09 12:54:13"
441;23.1;2304.0;83.0;7013883904.0;41.0;211107295232.0;724.71;33.64;"2025-04-09 12:54:13"
442;5.3;2304.0;83.0;7013875712.0;41.0;211107295232.0;724.71;33.64;"2025-04-09 12:54:13"
443;6.2;2304.0;83.0;7013875712.0;41.0;211107295232.0;724.71;33.64;"2025-04-09 12:54:13"
444;11.5;2304.0;83.0;7013875712.0;41.0;211107295232.0;724.71;33.64;"2025-04-09 12:54:13"
445;10.5;2304.0;83.0;7013875712.0;41.0;211107295232.0;724.71;33.64;"2025-04-09 12:54:13"
446;11.8;2304.0;83.0;7013867520.0;41.0;211107295232.0;724.71;33.64;"2025-04-09 12:54:13"
447;5.6;2304.0;83.0;7013875712.0;41.0;211107295232.0;724.71;33.64;"2025-04-09 12:54:13"
448;18.8;2304.0;83.0;7013855232.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
449;12.0;2304.0;83.0;7013908480.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
450;4.8;2304.0;83.0;7013908480.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
451;43.8;2304.0;83.0;7013908480.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
452;6.2;2304.0;83.0;7013904384.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
453;5.3;2304.0;83.0;7013912576.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
454;10.3;2304.0;83.0;7013912576.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
455;5.3;2304.0;83.0;7013912576.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
456;6.7;2304.0;83.0;7013916672.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
457;7.1;2304.0;83.0;7013916672.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
458;25.0;2304.0;83.0;7013916672.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
459;3.7;2304.0;83.0;7013916672.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
460;5.0;2304.0;83.0;7013920768.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
461;12.5;2304.0;83.0;7013920768.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
462;0.0;2304.0;83.0;7013920768.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
463;5.3;2304.0;83.0;7013916672.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
464;14.3;2304.0;83.0;7013924864.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
465;8.3;2304.0;83.0;7013924864.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
466;5.6;2304.0;83.0;7012569088.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
467;4.8;2304.0;83.0;7012560896.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
468;20.0;2304.0;83.0;7012564992.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
469;5.6;2304.0;83.0;7000580096.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
470;7.4;2304.0;83.0;7000584192.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
471;27.8;2304.0;83.0;7000588288.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:13"
472;6.2;2304.0;83.0;7000588288.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
473;5.0;2304.0;83.0;7000588288.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
474;11.1;2304.0;83.0;7000551424.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
475;5.9;2304.0;83.0;7000559616.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
476;5.6;2304.0;83.0;7000535040.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
477;15.8;2304.0;83.0;7000551424.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
478;7.7;2304.0;83.0;7000535040.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
479;5.6;2304.0;83.0;7000535040.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
480;5.3;2304.0;83.0;7000535040.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
481;23.1;2304.0;83.0;7000543232.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
482;5.0;2304.0;83.0;7000543232.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
483;6.2;2304.0;83.0;7000547328.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
484;11.1;2304.0;83.0;7000543232.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
485;5.9;2304.0;83.0;7000547328.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
486;21.1;2304.0;83.0;7000530944.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
487;5.6;2304.0;83.0;7000522752.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
488;18.8;2304.0;83.0;7000526848.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
489;8.0;2304.0;83.0;7006875648.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
490;13.6;2304.0;83.0;7006883840.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
491;5.6;2304.0;83.0;7006826496.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
492;12.5;2304.0;83.0;7005392896.0;41.0;211107360768.0;724.71;33.64;"2025-04-09 12:54:14"
493;19.0;2304.0;83.0;7005392896.0;41.0;211107360768.0;724.72;33.64;"2025-04-09 12:54:14"
494;21.7;2304.0;83.0;7005384704.0;41.0;211107360768.0;724.72;33.64;"2025-04-09 12:54:14"
495;5.6;2304.0;83.0;7005380608.0;41.0;211107360768.0;724.72;33.64;"2025-04-09 12:54:14"
496;15.0;2304.0;83.0;7005290496.0;41.0;211107360768.0;724.72;33.64;"2025-04-09 12:54:14"
497;6.2;2304.0;83.0;7005290496.0;41.0;211107360768.0;724.72;33.64;"2025-04-09 12:54:14"
498;16.7;2304.0;83.0;7005294592.0;41.0;211107360768.0;724.72;33.64;"2025-04-09 12:54:14"
499;4.8;2304.0;83.0;7005294592.0;41.0;211107360768.0;724.72;33.64;"2025-04-09 12:54:14"
500;15.8;2304.0;83.0;7005253632.0;41.0;211107360768.0;724.73;33.64;"2025-04-09 12:54:14"
501;33.3;2304.0;83.0;7005130752.0;41.0;211107360768.0;724.73;33.64;"2025-04-09 12:54:14"
502;4.5;2304.0;83.0;7005134848.0;41.0;211107360768.0;724.73;33.64;"2025-04-09 12:54:14"
503;13.6;2304.0;83.0;7005138944.0;41.0;211107360768.0;724.73;33.64;"2025-04-09 12:54:14"
504;4.8;2304.0;83.0;7005143040.0;41.0;211107360768.0;724.73;33.64;"2025-04-09 12:54:14"
505;6.2;2304.0;83.0;7005143040.0;41.0;211107360768.0;724.73;33.64;"2025-04-09 12:54:14"
506;6.2;2304.0;83.0;7005089792.0;41.0;211107360768.0;724.74;33.64;"2025-04-09 12:54:14"
507;8.0;2304.0;83.0;7004426240.0;41.0;211107360768.0;724.74;33.64;"2025-04-09 12:54:14"
508;4.8;2304.0;83.0;7004225536.0;41.0;211107360768.0;724.74;33.64;"2025-04-09 12:54:14"
509;5.6;2304.0;83.0;7004160000.0;41.0;211107360768.0;724.74;33.64;"2025-04-09 12:54:14"
510;17.6;2304.0;83.0;7004160000.0;41.0;211107360768.0;724.74;33.64;"2025-04-09 12:54:14"
511;18.8;2304.0;83.0;7004160000.0;41.0;211107360768.0;724.74;33.64;"2025-04-09 12:54:14"
512;11.5;2304.0;83.0;7004160000.0;41.0;211107360768.0;724.74;33.64;"2025-04-09 12:54:14"
513;5.6;2304.0;83.0;7004155904.0;41.0;211107360768.0;724.74;33.64;"2025-04-09 12:54:14"
514;5.0;2304.0;83.0;7004037120.0;41.0;211107360768.0;724.74;33.64;"2025-04-09 12:54:14"
515;12.5;2304.0;83.0;7004041216.0;41.0;211107360768.0;724.74;33.64;"2025-04-09 12:54:14"
516;6.2;2304.0;83.0;7004045312.0;41.0;211107360768.0;724.74;33.64;"2025-04-09 12:54:14"
517;19.2;2304.0;83.0;7004041216.0;41.0;211107426304.0;724.74;33.64;"2025-04-09 12:54:14"
518;4.8;2304.0;83.0;7003799552.0;41.0;211107426304.0;724.74;33.64;"2025-04-09 12:54:14"
519;5.9;2304.0;83.0;7003803648.0;41.0;211107426304.0;724.74;33.64;"2025-04-09 12:54:14"
520;6.2;2304.0;83.0;7003803648.0;41.0;211107426304.0;724.74;33.64;"2025-04-09 12:54:14"
521;25.0;2304.0;83.0;7003656192.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:14"
522;14.3;2304.0;83.0;7003152384.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:14"
523;0.0;2304.0;83.0;6990180352.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:14"
524;12.5;2304.0;83.0;6990155776.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:14"
525;6.2;2304.0;83.0;6990147584.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
526;6.2;2304.0;83.0;6990155776.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
527;8.3;2304.0;83.0;6990082048.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
528;0.0;2304.0;83.0;6990065664.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
529;6.2;2304.0;83.0;6990008320.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
530;17.6;2304.0;83.0;6990004224.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
531;18.2;2304.0;83.0;6990004224.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
532;11.1;2304.0;83.0;6990008320.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
533;6.2;2304.0;83.0;6990012416.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
534;6.2;2304.0;83.0;6989848576.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
535;6.2;2304.0;83.0;6989852672.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
536;6.2;2304.0;83.0;6989852672.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
537;37.5;2304.0;83.0;6989557760.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
538;37.5;2304.0;83.0;6982295552.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
539;6.2;2304.0;83.0;6982303744.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
540;18.8;2304.0;83.0;6982303744.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
541;6.2;2304.0;83.0;6982303744.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
542;6.2;2304.0;83.0;6985953280.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
543;6.2;2304.0;83.0;6992789504.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
544;6.2;2304.0;83.0;6992789504.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
545;6.2;2304.0;83.0;6992793600.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
546;6.2;2304.0;83.0;6992637952.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
547;6.7;2304.0;83.0;6992625664.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
548;5.6;2304.0;83.0;6992613376.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
549;6.2;2304.0;83.0;6992609280.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
550;23.5;2304.0;83.0;6992551936.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
551;6.2;2304.0;83.0;6992556032.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
552;15.6;2304.0;83.0;6992556032.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
553;14.3;2304.0;83.0;6992547840.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
554;18.8;2304.0;83.0;6992547840.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
555;17.6;2304.0;83.0;6992551936.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
556;8.7;2304.0;83.0;6992556032.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
557;8.3;2304.0;83.0;6992556032.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
558;7.1;2304.0;83.0;6992568320.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
559;15.0;2304.0;83.0;6992572416.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
560;18.8;2304.0;83.0;6992568320.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
561;5.6;2304.0;83.0;6992375808.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
562;7.1;2304.0;83.0;6992375808.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
563;18.8;2304.0;83.0;6992375808.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
564;6.2;2304.0;83.0;6992379904.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
565;5.9;2304.0;83.0;6990319616.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
566;4.2;2304.0;83.0;6989881344.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
567;4.2;2304.0;83.0;6989873152.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
568;5.9;2304.0;83.0;6989754368.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
569;6.2;2304.0;83.0;6989754368.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
570;11.1;2304.0;83.0;6989594624.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
571;6.2;2304.0;83.0;6989590528.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
572;11.1;2304.0;83.0;6989537280.0;41.0;211107434496.0;724.74;33.64;"2025-04-09 12:54:15"
573;21.1;2304.0;83.0;6989537280.0;41.0;211107434496.0;724.75;33.64;"2025-04-09 12:54:15"
574;21.1;2304.0;83.0;6989516800.0;41.0;211107434496.0;724.75;33.64;"2025-04-09 12:54:15"
575;6.2;2304.0;83.0;6988947456.0;41.0;211107434496.0;724.75;33.64;"2025-04-09 12:54:15"
576;11.5;2304.0;83.0;6988988416.0;41.0;211107434496.0;724.75;33.64;"2025-04-09 12:54:15"
577;5.3;2304.0;83.0;6988996608.0;41.0;211107434496.0;724.76;33.64;"2025-04-09 12:54:16"
578;5.6;2304.0;83.0;6988840960.0;41.0;211107434496.0;724.76;33.64;"2025-04-09 12:54:16"
579;5.9;2304.0;83.0;6988845056.0;41.0;211107434496.0;724.76;33.65;"2025-04-09 12:54:16"
580;5.0;2304.0;83.0;6988845056.0;41.0;211107434496.0;724.76;33.65;"2025-04-09 12:54:16"
581;2.6;2304.0;83.0;6988849152.0;41.0;211107434496.0;724.76;33.65;"2025-04-09 12:54:16"
582;4.8;2304.0;83.0;6988845056.0;41.0;211107434496.0;724.76;33.65;"2025-04-09 12:54:16"
583;11.5;2304.0;83.0;6988845056.0;41.0;211107434496.0;724.76;33.65;"2025-04-09 12:54:16"
584;5.0;2304.0;83.0;6988857344.0;41.0;211107438592.0;724.77;33.65;"2025-04-09 12:54:16"
585;38.9;2304.0;83.0;6988853248.0;41.0;211107434496.0;724.77;33.65;"2025-04-09 12:54:16"
586;15.8;2304.0;83.0;6988861440.0;41.0;211107434496.0;724.77;33.65;"2025-04-09 12:54:16"
587;6.2;2304.0;83.0;6988853248.0;41.0;211107434496.0;724.77;33.65;"2025-04-09 12:54:16"
588;12.0;2304.0;83.0;6988857344.0;41.0;211107434496.0;724.77;33.65;"2025-04-09 12:54:16"
